,TIMESTAMP,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,COUNTS
306,2019-09-05 05:50:00+00:00,7986542.0,76768773.0,33725.0,65922.0,1712
307,2019-09-05 05:55:00+00:00,7698499.0,39565967.0,22333.0,39218.0,1664
308,2019-09-05 06:00:00+00:00,5427499.0,50406365.0,22874.0,45805.0,1736
309,2019-09-05 06:05:00+00:00,8182817.0,121871787.0,59775.0,101297.0,2136
310,2019-09-05 06:10:00+00:00,7963915.0,71593027.0,40719.0,62789.0,2016
311,2019-09-05 06:15:00+00:00,6693732.0,64737678.0,30583.0,57429.0,1704
312,2019-09-05 06:20:00+00:00,12912903.0,321260577.0,130559.0,235730.0,1704
313,2019-09-05 06:25:00+00:00,9293112.0,86996280.0,38453.0,71885.0,1496
314,2019-09-05 06:30:00+00:00,6513200.0,82713966.0,28907.0,71219.0,1976
315,2019-09-05 06:35:00+00:00,7373692.0,150953602.0,38454.0,119186.0,1688
316,2019-09-05 06:40:00+00:00,6065589.0,89096472.0,27766.0,74263.0,1672
317,2019-09-05 06:45:00+00:00,26105192.0,105843463.0,41550.0,87122.0,1448
318,2019-09-05 06:50:00+00:00,7394222.0,109986637.0,40937.0,91218.0,2008
319,2019-09-05 06:55:00+00:00,26076106.0,263209010.0,65835.0,200882.0,2232
320,2019-09-05 07:00:00+00:00,7555761.0,20923956.0,27082.0,26833.0,1816
321,2019-09-05 07:05:00+00:00,29148341.0,42886148.0,41649.0,43476.0,1624
322,2019-09-05 07:10:00+00:00,10536547.0,148607177.0,65590.0,112209.0,1464
323,2019-09-05 07:15:00+00:00,28153976.0,162930578.0,78553.0,127280.0,1472
324,2019-09-05 07:20:00+00:00,14428303.0,249172164.0,118218.0,186045.0,1992
325,2019-09-05 07:25:00+00:00,10476454.0,116987470.0,61000.0,97066.0,2152
326,2019-09-05 07:30:00+00:00,9996035.0,103587229.0,54523.0,87349.0,2296
327,2019-09-05 07:35:00+00:00,32830755.0,334437172.0,120244.0,261627.0,3536
328,2019-09-05 07:40:00+00:00,48003156.0,223674662.0,119800.0,191207.0,2832
329,2019-09-05 07:45:00+00:00,19578224.0,279376854.0,131564.0,218196.0,2960
330,2019-09-05 07:50:00+00:00,24713970.0,182572104.0,99017.0,162037.0,3816
331,2019-09-05 07:55:00+00:00,56981734.0,343359961.0,179352.0,289102.0,5000
332,2019-09-05 08:00:00+00:00,38687356.0,394311120.0,193845.0,322015.0,5208
333,2019-09-05 08:05:00+00:00,108906668.0,509046541.0,283417.0,436652.0,6648
334,2019-09-05 08:10:00+00:00,66167161.0,659881013.0,310458.0,522375.0,8248
335,2019-09-05 08:15:00+00:00,127239011.0,846407553.0,438015.0,697435.0,11560
336,2019-09-05 08:20:00+00:00,102080036.0,973161608.0,491611.0,808195.0,12656
337,2019-09-05 08:25:00+00:00,106239864.0,660821875.0,371214.0,601614.0,14552
